airline,origin,destination,month,day_of_week,distance,scheduled_departure_hour,temperature,humidity,weather_condition,arrival_delay,is_delayed,flight_date
SW,ATL,DEN,4,2,349,22,33.245670253796284,84.31225875282276,Rain,0.0,0,2025-03-24 01:06:50.303915
NK,DEN,ATL,6,7,1539,9,37.62289867019127,76.75254802158598,Clear,0.0,0,2025-04-24 01:06:50.303915
SW,SFO,ATL,12,3,1688,3,9.674017237224355,23.257841979189486,Storm,13.18877312680469,0,2025-09-18 01:06:50.303915
AA,SFO,ORD,10,2,105,7,27.638249963479254,41.80346269701991,Clear,0.0,0,2025-12-19 01:06:50.303915
WN,MCO,MCO,11,4,224,22,22.013208616581032,79.89441709783964,Rain,0.0,0,2026-01-12 01:06:50.303915
SW,LAX,SEA,5,6,1155,4,6.58695155359608,81.87088493842691,Rain,0.0,0,2025-08-02 01:06:50.303915
AA,ORD,ATL,9,5,1721,9,-9.560275525359671,28.21252313027766,Cloudy,0.0,0,2025-10-05 01:06:50.303915
DL,ORD,LAS,4,3,1786,9,10.311848063562277,20.923876127018243,Clear,0.0,0,2025-09-24 01:06:50.303915
UA,JFK,LAX,3,6,1444,23,26.60030751208565,23.569815466981478,Clear,0.0,0,2025-06-24 01:06:50.303915
SW,SFO,JFK,1,3,1496,20,19.355397990193506,70.38437009696479,Rain,52.48103420533601,1,2025-08-12 01:06:50.303915
AS,MCO,DFW,6,1,1044,15,10.309084227963798,84.21050939904659,Rain,0.0,0,2025-09-07 01:06:50.303915
B6,DEN,LAS,7,6,257,3,8.764298367212838,28.48352875239268,Storm,0.0,0,2025-11-08 01:06:50.303915
DL,SFO,SEA,2,4,627,17,5.669582488763172,37.220278268494056,Storm,0.0,0,2025-05-19 01:06:50.303915
NK,ORD,JFK,10,2,1004,19,26.30392467842387,78.48328449902378,Storm,37.995141040475154,1,2025-04-23 01:06:50.303915
AA,DFW,LAX,11,2,814,12,-7.143551606300288,61.99842298139576,Rain,0.0,0,2026-01-29 01:06:50.303915
AS,LAX,SFO,5,1,1336,15,28.21087538604248,74.99717905448578,Cloudy,0.0,0,2025-03-02 01:06:50.303915
UA,DEN,SEA,5,7,1488,23,4.373286609789588,49.31013103940708,Rain,0.0,0,2025-06-29 01:06:50.303915
SW,LAX,LAX,5,7,1562,12,18.57878576966631,83.8595133789182,Storm,0.0,0,2026-02-04 01:06:50.303915
SW,LAX,DFW,5,6,1348,19,39.08213851362543,76.62687242544848,Clear,0.0,0,2025-09-30 01:06:50.303915
AS,SFO,MCO,6,2,204,10,28.787333684403933,63.10032937178081,Cloudy,0.0,0,2025-05-03 01:06:50.303915
DL,ORD,LAX,12,5,2419,6,38.89366125031934,59.776429986624485,Snow,61.703416609060554,1,2025-03-01 01:06:50.303915
UA,DFW,ORD,5,4,542,8,9.949517711083221,81.60689931730997,Snow,0.0,0,2025-06-27 01:06:50.303915
AA,ORD,JFK,3,7,499,2,26.895672646760943,35.900124463539356,Snow,0.0,0,2025-09-20 01:06:50.303915
SW,LAS,DEN,11,7,2211,0,9.708621832362105,48.449235103809166,Storm,0.0,0,2025-10-27 01:06:50.303915
WN,DEN,LAS,1,5,154,0,-8.351627881890263,72.45158179091958,Snow,0.0,0,2025-08-02 01:06:50.303915
HA,DFW,MCO,6,5,1244,17,-2.2219223173678824,44.990208279798146,Storm,0.0,0,2025-10-19 01:06:50.303915
F9,ATL,MCO,3,7,1142,4,-0.020857611176364088,77.71129110664253,Cloudy,0.0,0,2025-06-07 01:06:50.303915
B6,ATL,JFK,2,4,1411,9,-0.6842498153590029,23.243519703526633,Clear,38.98020724806835,1,2025-10-01 01:06:50.303915
AA,DFW,SFO,6,2,1323,19,14.372269506608081,30.097356088113514,Storm,22.083056320816798,1,2026-02-16 01:06:50.303915
NK,ATL,DFW,10,5,1877,2,33.06128171412875,70.1590531748122,Snow,38.45968884845835,1,2026-01-02 01:06:50.303915
AS,JFK,LAS,6,7,2238,9,-7.193120337950062,27.79542758416003,Storm,0.0,0,2025-06-16 01:06:50.303915
AA,ATL,DEN,4,3,492,12,-1.803089780024827,27.000360629082824,Clear,0.0,0,2026-01-05 01:06:50.303915
SW,JFK,LAS,6,4,1995,11,37.50568072000135,40.7155457060601,Snow,0.0,0,2025-04-08 01:06:50.303915
B6,ORD,ATL,9,1,1423,6,28.73008044376271,60.27756812747684,Clear,0.0,0,2026-02-23 01:06:50.303915
SW,DFW,SEA,2,1,1294,8,22.499940354971926,64.38075812694038,Clear,0.0,0,2025-10-03 01:06:50.303915
SW,LAX,JFK,9,7,228,17,34.79641273324251,72.08381107142719,Clear,0.0,0,2025-04-21 01:06:50.303915
WN,SFO,LAS,3,2,2343,17,21.385609773277533,40.0749185338436,Snow,0.0,0,2025-12-18 01:06:50.303915
DL,SFO,DEN,8,7,2024,11,33.569145702977444,46.87789228784496,Cloudy,0.0,0,2025-12-21 01:06:50.303915
DL,LAX,SEA,7,1,2412,19,26.395409095953276,60.709459565169134,Clear,0.0,0,2025-08-18 01:06:50.303915
AA,DFW,LAX,4,1,1107,9,18.797418322283086,61.74937097648678,Rain,0.0,0,2025-12-12 01:06:50.303915
WN,ORD,MCO,7,1,2437,16,38.636842715578574,46.16288871685962,Cloudy,0.0,0,2026-01-12 01:06:50.303915
AA,SFO,SEA,9,2,2283,8,2.9054951027725746,71.15688143986327,Snow,28.69946004556899,1,2026-02-03 01:06:50.303915
HA,MCO,SFO,7,2,1711,15,38.57899339565967,33.44214581835968,Clear,0.0,0,2025-04-12 01:06:50.303915
NK,LAX,DFW,5,1,444,11,22.05104931607775,67.20480447432573,Rain,0.0,0,2025-08-14 01:06:50.303915
UA,LAS,LAX,5,5,897,22,18.67069869424571,70.60815464926772,Clear,0.0,0,2026-01-10 01:06:50.303915
WN,ORD,DFW,2,3,884,18,-3.1875428879873624,30.236840939678054,Snow,91.55141285289531,1,2025-11-27 01:06:50.303915
HA,ATL,MCO,12,5,1602,22,35.99216606426231,42.332748071630974,Rain,0.0,0,2025-04-21 01:06:50.303915
F9,ORD,DFW,7,2,1273,16,11.830104465509127,59.32203152309547,Snow,0.0,0,2025-05-10 01:06:50.303915
HA,JFK,JFK,8,7,213,22,2.9320146381889938,83.70282249045894,Rain,0.0,0,2025-05-22 01:06:50.303915
HA,SFO,SEA,8,6,122,22,8.025906823601222,83.48049699602629,Rain,0.0,0,2026-01-10 01:06:50.303915
AS,LAS,ATL,11,1,1610,3,18.21899919309489,49.46389624210528,Rain,0.0,0,2025-09-23 01:06:50.303915
AS,SFO,JFK,8,5,1802,16,21.898736948001723,28.843280286528238,Snow,19.809153070158874,1,2026-01-28 01:06:50.303915
DL,ATL,LAX,1,2,380,7,21.624767766847306,79.23632004546006,Snow,0.0,0,2025-06-23 01:06:50.303915
UA,ORD,JFK,7,4,159,4,11.368624014314985,43.372885399189066,Rain,0.0,0,2026-01-16 01:06:50.303915
F9,DEN,JFK,2,2,348,11,-9.423501946319416,24.9561443656407,Cloudy,0.0,0,2026-01-30 01:06:50.303915
AA,DEN,MCO,9,7,2147,17,21.56427871298706,60.498431961834285,Clear,0.0,0,2025-11-10 01:06:50.303915
B6,SFO,JFK,10,2,1146,9,17.871064634709253,24.04145369365512,Clear,0.0,0,2025-11-23 01:06:50.303915
AS,MCO,SFO,10,7,1476,15,20.294790766736355,60.25823558697909,Clear,0.0,0,2026-02-04 01:06:50.303915
B6,JFK,DFW,4,1,241,13,1.6141770703439455,49.126113452436314,Clear,0.0,0,2025-06-09 01:06:50.303915
AS,MCO,ATL,8,1,1636,12,17.02458435497979,75.7469422611378,Rain,49.79734848232764,1,2025-09-12 01:06:50.303915
SW,ORD,SEA,4,5,1250,7,18.26680533246755,64.80070951175838,Cloudy,0.0,0,2025-12-25 01:06:50.303915
AS,JFK,SFO,3,1,924,4,30.630236202910964,69.9599488490106,Snow,0.0,0,2025-04-03 01:06:50.303915
WN,LAX,DEN,2,6,925,0,-9.743900093129467,84.36324720376412,Storm,37.65482279825835,1,2025-10-04 01:06:50.303915
F9,LAX,ATL,11,5,1937,12,-3.0861456519453343,75.29510615849908,Clear,0.0,0,2025-08-03 01:06:50.303915
B6,DEN,JFK,6,5,1382,0,26.26011282260435,51.020151445010356,Cloudy,0.0,0,2025-10-13 01:06:50.303915
AA,SEA,MCO,6,4,423,11,13.17430977064819,72.90430934297736,Storm,0.0,0,2025-04-02 01:06:50.303915
DL,DEN,MCO,12,5,1212,11,25.677993174469606,64.75409718187058,Snow,33.76264036311475,1,2026-01-16 01:06:50.303915
WN,LAX,DEN,1,1,922,3,29.20786212195935,55.946371665912885,Snow,70.27647497762439,1,2025-12-16 01:06:50.303915
AA,SFO,DEN,9,5,505,20,18.85039198800191,21.518935651698236,Clear,74.07175598731286,1,2025-10-14 01:06:50.303915
AS,ATL,MCO,6,3,1159,22,13.240806510205275,55.30618441819179,Storm,0.0,0,2025-10-16 01:06:50.303915
DL,JFK,SEA,2,7,380,2,-4.796676183472039,27.677733727782723,Rain,0.0,0,2025-08-08 01:06:50.303915
NK,JFK,LAS,2,1,1214,11,-0.01676885094756031,22.8791896532592,Snow,0.0,0,2025-10-23 01:06:50.303915
HA,SFO,LAS,11,5,315,4,31.728496750010642,70.47759520735744,Rain,55.77057690404558,1,2025-09-20 01:06:50.303915
UA,SFO,DFW,7,7,1805,9,4.291503123153548,26.58807854608776,Snow,0.0,0,2025-09-19 01:06:50.303915
B6,SEA,MCO,1,2,1637,0,3.4203400018575287,33.855982066972146,Storm,0.0,0,2026-02-09 01:06:50.303915
UA,ORD,LAS,10,1,1687,21,24.965702650658997,81.29629337326378,Clear,0.0,0,2026-01-10 01:06:50.303915
B6,SEA,DFW,10,6,2102,19,0.24286211448943718,52.68610317372946,Clear,0.0,0,2025-06-30 01:06:50.303915
AS,SFO,SEA,11,6,1645,16,15.31377248757073,80.62796041388478,Clear,29.018546117139444,1,2025-12-13 01:06:50.303915
NK,DEN,DFW,8,1,2226,14,3.6962821742257486,44.839833090015375,Storm,0.0,0,2025-04-30 01:06:50.303915
HA,LAS,MCO,2,5,1778,2,18.642474977809364,23.020536994862187,Cloudy,0.0,0,2025-05-29 01:06:50.303915
WN,ATL,DFW,3,7,684,16,15.481125708741985,86.143644473327,Snow,0.0,0,2025-03-05 01:06:50.303915
AS,SEA,LAX,1,5,298,5,-1.7623989452307054,72.36219354953063,Cloudy,67.39611996938575,1,2025-07-08 01:06:50.303915
NK,SEA,JFK,10,2,859,10,0.984048859048329,33.253343239399435,Snow,0.0,0,2025-10-11 01:06:50.303915
HA,JFK,ORD,2,4,291,6,23.64662004570131,69.87380912415799,Rain,0.0,0,2025-08-31 01:06:50.303915
HA,LAS,LAS,4,1,2106,9,5.518059092033981,61.086496830048866,Rain,0.0,0,2025-04-14 01:06:50.303915
AA,SFO,LAX,12,2,193,10,19.44598876706774,35.928338107492515,Clear,0.0,0,2025-12-23 01:06:50.303915
DL,MCO,SEA,9,7,820,6,-6.06038711710248,53.65066739454311,Cloudy,0.0,0,2025-09-28 01:06:50.303915
HA,SFO,LAS,7,3,1784,17,20.26990696265527,37.17929050617205,Snow,55.53933229605421,1,2025-08-02 01:06:50.303915
AS,DFW,SFO,2,5,2158,5,15.293607910806937,29.448991896911423,Rain,0.0,0,2025-10-31 01:06:50.303915
AA,DFW,DFW,9,2,1914,23,11.54752873498299,57.58792566721121,Snow,0.0,0,2025-12-17 01:06:50.303915
NK,ORD,ATL,3,1,694,10,-3.1427110185747313,33.18541925683019,Cloudy,0.0,0,2026-01-18 01:06:50.303915
AS,SEA,DFW,4,6,1705,0,6.478500489160343,68.2749401949101,Rain,0.0,0,2025-11-09 01:06:50.303915
B6,ATL,LAX,10,1,417,2,-2.4692511571334865,29.040987465433915,Snow,0.0,0,2025-10-07 01:06:50.303915
UA,LAX,ATL,5,6,1799,10,14.376385593698092,22.986006592023063,Cloudy,0.0,0,2025-07-29 01:06:50.303915
UA,JFK,LAS,11,5,1345,20,29.548529983888244,71.01751053671978,Snow,39.14803306512659,1,2025-08-22 01:06:50.303915
B6,DEN,MCO,2,6,1596,23,26.26542846384647,69.85723964532164,Cloudy,0.0,0,2026-02-15 01:06:50.303915
WN,LAX,MCO,7,3,130,5,29.208294344358457,49.14582201487107,Storm,52.33033554590496,1,2025-07-22 01:06:50.303915
SW,ORD,SFO,12,4,720,5,17.938680548832384,53.826122111866944,Storm,0.0,0,2025-07-04 01:06:50.303915
NK,SEA,ORD,12,3,580,9,19.567418167936733,56.794136838299984,Cloudy,0.0,0,2025-10-21 01:06:50.303915
B6,LAS,LAX,12,5,2054,15,34.9487177624919,20.258723802363892,Storm,0.0,0,2025-03-07 01:06:50.303915
HA,DFW,SFO,9,3,854,3,-4.115675049494197,81.87549055972607,Clear,0.0,0,2025-06-06 01:06:50.303915
AS,MCO,ORD,4,2,658,12,11.615793661599131,21.955979168286788,Clear,0.0,0,2025-05-04 01:06:50.303915
WN,DFW,ATL,1,1,2161,21,25.01607573971676,29.453672341914547,Cloudy,53.28119903830995,1,2025-09-23 01:06:50.303915
AA,ORD,MCO,2,5,1576,8,-0.3608130197277646,35.67217388985519,Cloudy,0.0,0,2025-11-24 01:06:50.303915
SW,ATL,LAS,12,1,187,18,17.08916202664987,52.37191820404946,Storm,0.0,0,2025-03-31 01:06:50.303915
DL,ORD,SFO,5,5,2467,0,29.125383528729238,55.53371454277004,Snow,0.0,0,2025-07-30 01:06:50.303915
HA,JFK,MCO,9,6,1784,8,37.45323524446378,74.39502288174614,Clear,0.0,0,2025-08-02 01:06:50.303915
DL,DFW,DEN,12,5,1176,11,39.664176486737546,40.686431976709684,Snow,0.0,0,2025-11-12 01:06:50.303915
DL,MCO,ORD,2,1,391,14,19.487081176155662,59.72687268148744,Cloudy,0.0,0,2025-08-20 01:06:50.303915
UA,DEN,SEA,8,5,1156,9,5.912829423963821,52.113980816783204,Storm,0.0,0,2025-09-04 01:06:50.303915
F9,ATL,ORD,12,5,1423,13,6.562941815683374,59.13983557855596,Cloudy,0.0,0,2025-10-06 01:06:50.303915
B6,ATL,SEA,9,4,472,18,34.81369903078493,32.60884010282878,Storm,18.620711702569103,1,2026-02-21 01:06:50.303915
HA,SEA,ORD,5,7,1402,18,1.2396161270820034,34.298412269179735,Storm,0.0,0,2025-12-16 01:06:50.303915
WN,SFO,JFK,6,6,2034,23,-8.965606230368387,75.63947080084787,Snow,0.0,0,2025-03-02 01:06:50.303915
AA,SEA,DFW,4,2,2069,11,30.513603487999447,43.62215932621899,Storm,0.0,0,2026-02-20 01:06:50.303915
WN,DEN,LAX,5,2,1143,8,31.110151380731295,20.729182581522434,Clear,0.0,0,2025-04-01 01:06:50.303915
AS,ATL,MCO,9,2,1683,7,-6.115946247125283,80.95882464197939,Rain,0.0,0,2025-09-23 01:06:50.303915
AS,MCO,ATL,4,5,1873,9,-2.773004750605076,75.67126631060572,Storm,0.0,0,2025-12-16 01:06:50.303915
NK,ORD,LAS,1,1,2418,0,-9.459816498570436,74.7117627701417,Cloudy,0.0,0,2025-04-14 01:06:50.303915
AS,ATL,LAX,8,7,1238,3,15.717380780791277,66.03318909234261,Cloudy,0.0,0,2025-12-10 01:06:50.303915
HA,JFK,SFO,12,5,1470,13,29.525243951672138,53.72495621001375,Storm,0.0,0,2025-10-18 01:06:50.303915
AA,LAS,MCO,5,6,311,12,26.39768382626867,40.69536485386297,Clear,0.0,0,2025-04-05 01:06:50.303915
NK,SFO,LAS,7,1,1438,2,-0.6413402422952377,67.95671850526585,Cloudy,0.0,0,2025-03-02 01:06:50.303915
DL,JFK,MCO,2,7,2289,5,5.438663826237454,46.69633732161064,Clear,79.09520141570268,1,2025-07-16 01:06:50.303915
NK,SFO,ATL,1,5,948,17,39.59516439823495,49.16925320067448,Rain,0.0,0,2025-12-21 01:06:50.303915
DL,MCO,MCO,11,2,2237,19,12.601373816017407,56.92230612658982,Storm,41.95878941004787,1,2026-01-11 01:06:50.303915
F9,MCO,DFW,10,7,1543,10,14.11841237787391,69.99114687246711,Storm,48.398573512672385,1,2025-10-20 01:06:50.303915
HA,JFK,LAX,11,2,995,16,19.246819674400466,89.06089878250872,Storm,57.32340858620893,1,2025-05-10 01:06:50.303915
AA,DFW,ATL,2,4,1400,4,21.01723960555793,43.095937310546574,Rain,0.0,0,2025-12-01 01:06:50.303915
HA,DEN,ATL,5,3,1009,15,31.646617762271156,73.49138919905258,Storm,70.87774045012398,1,2025-06-03 01:06:50.303915
NK,DFW,ATL,9,6,1672,15,14.332811754528365,75.69471997700433,Clear,0.0,0,2025-05-07 01:06:50.303915
AS,SFO,SEA,3,2,2466,7,38.67425121368731,78.38789655204579,Storm,0.0,0,2026-01-06 01:06:50.303915
WN,SEA,LAS,5,2,1421,1,25.106105615027523,63.15901728498299,Clear,0.0,0,2025-09-20 01:06:50.303915
B6,SFO,ORD,6,1,2113,1,8.348849232847993,47.16771094711837,Snow,0.0,0,2025-07-03 01:06:50.303915
F9,ATL,SFO,9,3,2058,6,2.8046181205796366,22.415830597487574,Storm,0.0,0,2025-10-03 01:06:50.303915
AS,MCO,ORD,3,1,1354,10,20.445381425561347,87.60580540376571,Rain,0.0,0,2025-07-02 01:06:50.303915
UA,MCO,ORD,7,4,1971,5,12.303006892770739,62.17984164155621,Rain,0.0,0,2025-08-21 01:06:50.303915
UA,SFO,JFK,10,3,827,10,-3.6895035734601755,83.60575694553187,Storm,0.0,0,2026-01-23 01:06:50.303915
NK,MCO,ATL,9,6,2396,22,-9.27080050070376,30.788709660870413,Rain,0.0,0,2025-06-28 01:06:50.303915
B6,LAX,SFO,3,4,1654,9,38.67708185688015,22.787560301387792,Rain,39.95553915802268,1,2025-12-23 01:06:50.303915
HA,SFO,DFW,11,1,2177,14,36.40349523858472,30.297486390655983,Rain,27.309751514735098,1,2025-06-25 01:06:50.303915
AS,SFO,ATL,2,5,2487,18,3.411138419828095,25.10242584830332,Rain,0.0,0,2025-03-22 01:06:50.303915
NK,JFK,SEA,11,4,955,20,-5.681595825085952,23.06103295695361,Snow,24.266287825912986,1,2025-12-09 01:06:50.303915
AS,LAX,SFO,2,4,1329,23,-7.106326799057296,85.2577562416441,Clear,0.0,0,2025-11-29 01:06:50.303915
DL,MCO,SEA,10,3,1907,2,5.714560001337407,38.27908086411449,Clear,0.0,0,2025-06-28 01:06:50.303915
AA,JFK,LAX,1,3,261,18,-5.989717515144268,71.88232153266334,Rain,0.0,0,2025-05-04 01:06:50.303915
HA,SEA,JFK,12,3,774,14,-3.1975766376862023,83.07115335409281,Cloudy,0.0,0,2025-09-18 01:06:50.303915
AA,SFO,MCO,7,7,367,5,16.865299695052624,88.95899998061228,Storm,0.0,0,2025-03-16 01:06:50.303915
UA,SEA,ORD,2,6,462,20,1.1178160697196446,38.78651537159284,Cloudy,0.0,0,2025-04-25 01:06:50.303915
AS,MCO,DFW,6,6,1750,7,25.6222797737276,61.4959660911117,Clear,0.0,0,2025-05-10 01:06:50.303915
AA,MCO,LAX,9,4,1452,9,30.289419593890514,40.86548721769014,Snow,63.59055325636649,1,2025-04-28 01:06:50.303915
F9,SFO,LAS,10,4,1436,3,-0.6522254939092047,59.48679803365019,Snow,0.0,0,2025-03-28 01:06:50.303915
AA,DEN,MCO,4,3,655,16,-1.2403880098352875,28.096863686273142,Snow,0.0,0,2025-11-15 01:06:50.303915
AS,LAX,JFK,4,1,2001,11,17.737996008040838,37.36020976464773,Snow,0.0,0,2025-10-09 01:06:50.303915
NK,MCO,ATL,2,7,2271,23,36.72959113104259,69.64734734060866,Clear,59.696068128532275,1,2026-01-27 01:06:50.303915
UA,LAX,DFW,10,7,369,5,23.266213314884027,62.899344312006875,Rain,54.19416366383162,1,2025-06-29 01:06:50.303915
DL,ATL,SFO,2,4,1563,15,28.24212682979394,64.49308894019111,Clear,0.0,0,2026-02-03 01:06:50.303915
B6,LAX,ORD,10,4,1422,2,-7.105721123763616,40.3700952291863,Clear,0.0,0,2025-04-20 01:06:50.303915
AS,ORD,SFO,9,1,431,4,-6.690282963883373,47.264981569293084,Rain,54.07273233307222,1,2025-08-18 01:06:50.303915
SW,SFO,DFW,6,2,1818,1,13.639539113430473,79.04238070067001,Clear,0.0,0,2025-05-03 01:06:50.303915
UA,ATL,DFW,3,3,751,15,0.884455488306827,74.15112037049622,Storm,0.0,0,2026-02-09 01:06:50.303915
B6,SFO,LAS,1,2,486,15,30.937830700263646,76.66908960646697,Rain,0.0,0,2026-02-11 01:06:50.303915
AA,JFK,MCO,5,3,1836,22,37.44270140112695,76.19187643544404,Cloudy,32.92582511579928,1,2025-12-10 01:06:50.303915
HA,LAX,ATL,9,6,500,8,19.405988497079676,71.03039172945063,Snow,0.0,0,2025-04-09 01:06:50.303915
HA,SFO,SFO,10,5,1573,4,9.464443065593834,55.84117542535299,Rain,0.0,0,2025-08-15 01:06:50.303915
AA,ORD,SFO,11,3,2470,6,-0.8264355533651653,25.580014871724323,Cloudy,52.46126870485615,1,2025-06-07 01:06:50.303915
B6,LAX,LAX,1,3,675,2,12.727557100739322,33.32550369841419,Clear,0.0,0,2025-04-15 01:06:50.303915
HA,SEA,LAX,1,4,1322,2,32.270817092082304,65.66562539268851,Rain,0.0,0,2026-02-18 01:06:50.303915
AS,MCO,LAS,8,5,1567,17,-4.097637097378145,85.34756025505014,Rain,0.0,0,2026-01-22 01:06:50.303915
UA,ORD,ORD,12,4,1585,1,19.795847563918354,37.52905383486729,Storm,0.0,0,2025-09-16 01:06:50.303915
AA,LAX,DEN,9,4,2132,14,36.37325495341544,62.47869437050625,Rain,0.0,0,2025-08-05 01:06:50.303915
AS,SFO,DEN,11,2,652,14,-9.034516810403812,57.22697630992597,Cloudy,0.0,0,2025-10-13 01:06:50.303915
NK,LAS,ATL,12,5,1306,1,-1.1775137406138256,84.05174138142642,Snow,20.45154632105809,1,2025-07-24 01:06:50.303915
AS,DFW,JFK,1,4,995,19,22.593058975239714,81.87322235455196,Cloudy,0.0,0,2025-07-15 01:06:50.303915
F9,DFW,ATL,5,7,1146,8,14.579279289370348,48.37016420463729,Rain,0.0,0,2026-02-02 01:06:50.303915
HA,LAS,DFW,10,7,1108,18,6.710189064379854,47.40184287934815,Rain,0.0,0,2025-11-06 01:06:50.303915
SW,ORD,ATL,1,2,665,5,8.549528149184418,20.11261466629763,Clear,0.0,0,2025-03-10 01:06:50.303915
B6,LAX,LAX,9,3,799,16,37.709776794295884,57.18577561803776,Clear,0.0,0,2025-05-05 01:06:50.303915
DL,MCO,ATL,3,4,974,11,-6.694106498867194,84.95296135116506,Cloudy,0.0,0,2025-10-26 01:06:50.303915
SW,LAX,DEN,2,1,337,9,33.51587236677841,81.51335752365355,Storm,0.0,0,2025-04-17 01:06:50.303915
UA,LAS,SEA,9,2,1021,2,5.477566976779499,84.89882298542233,Storm,0.0,0,2025-12-14 01:06:50.303915
HA,SFO,SEA,3,7,431,1,29.127462982029655,77.25259322074791,Rain,17.242595017597594,1,2026-02-03 01:06:50.303915
DL,SEA,JFK,1,3,2136,1,3.971129502191321,85.37086835547599,Snow,0.0,0,2025-05-05 01:06:50.303915
DL,SFO,SEA,3,4,842,7,37.83482170775956,51.894748472041385,Cloudy,0.0,0,2025-04-09 01:06:50.303915
NK,ORD,MCO,8,1,130,8,6.684463241577234,21.624426292172362,Rain,61.305515999876974,1,2025-05-22 01:06:50.303915
DL,SEA,ATL,9,3,1344,10,1.056688164275819,88.49394587589055,Clear,0.0,0,2025-04-02 01:06:50.303915
SW,LAX,SFO,11,5,237,2,11.995416100010868,86.7243180466499,Rain,40.67861126858948,1,2026-01-15 01:06:50.303915
DL,DEN,SEA,7,7,2490,19,26.10459467061569,44.25271866274838,Storm,0.0,0,2026-02-20 01:06:50.303915
AA,LAX,MCO,7,1,1390,22,38.152438261187015,40.135689550195735,Cloudy,0.0,0,2025-12-17 01:06:50.303915
NK,MCO,SEA,4,3,1379,5,38.88895835267515,25.88747995036454,Cloudy,0.0,0,2025-12-19 01:06:50.303915
SW,DEN,LAX,2,2,1558,1,1.892483631528517,20.860399113483627,Clear,0.0,0,2025-11-10 01:06:50.303915
B6,ATL,SFO,9,4,893,4,29.937431423962472,25.844524971084805,Snow,0.0,0,2026-02-13 01:06:50.303915
WN,LAX,JFK,3,3,1864,21,17.08993425917075,51.83648689737207,Storm,0.0,0,2025-05-03 01:06:50.303915
F9,SFO,DFW,12,3,2049,20,8.554835207299476,26.183512975887965,Cloudy,0.0,0,2025-05-08 01:06:50.303915
B6,LAX,LAX,6,2,1230,20,0.6117344445243393,56.44326171667987,Storm,0.0,0,2025-12-22 01:06:50.303915
F9,LAX,LAX,9,3,1626,11,34.523854259677925,82.20305975668992,Rain,0.0,0,2026-01-16 01:06:50.303915
AA,DFW,ORD,4,1,2141,13,-9.286048732574162,33.1909720989807,Snow,0.0,0,2025-10-08 01:06:50.303915
AS,SFO,ORD,3,5,563,2,6.256291412884639,80.1432392027524,Snow,0.0,0,2025-07-01 01:06:50.303915
HA,SFO,LAS,12,1,1571,13,23.42913763267532,55.76388716921476,Storm,23.117833294395844,1,2025-03-17 01:06:50.303915
AA,LAX,ORD,1,4,422,7,14.794142429846534,82.22227630175378,Clear,0.0,0,2025-05-22 01:06:50.303915
NK,DFW,ATL,4,7,1008,5,2.1329692400728213,69.9573130927896,Snow,0.0,0,2025-11-19 01:06:50.303915
DL,LAX,DFW,3,3,2377,19,-9.042264664058234,41.41592414288948,Snow,0.0,0,2025-05-27 01:06:50.303915
B6,SFO,LAS,2,6,998,11,38.18332416540428,41.35497145328294,Clear,0.0,0,2025-03-22 01:06:50.303915
AS,JFK,LAS,8,6,1236,22,26.561827185186736,23.42023664374991,Cloudy,0.0,0,2025-06-02 01:06:50.303915
DL,DFW,JFK,6,7,2091,13,32.1762814376359,62.34055377058358,Cloudy,0.0,0,2025-07-19 01:06:50.303915
AA,DFW,ATL,10,6,1059,8,17.672666119233053,48.93084166904147,Snow,0.0,0,2025-10-08 01:06:50.303915
DL,LAX,SEA,3,4,221,23,12.112161473790309,70.1746071667548,Clear,0.0,0,2025-03-19 01:06:50.303915
UA,DFW,ATL,11,3,986,23,-9.587643693763649,84.01897067180965,Cloudy,0.0,0,2025-05-26 01:06:50.303915
NK,LAS,LAX,5,3,1540,6,5.313188237210735,56.39505356804525,Rain,0.0,0,2025-06-04 01:06:50.303915
B6,JFK,LAS,12,6,1310,4,-8.883248419642806,49.85336962623175,Rain,0.0,0,2025-11-21 01:06:50.303915
DL,LAX,DFW,9,5,2445,9,3.005019672246638,39.5811600666227,Storm,0.0,0,2026-01-17 01:06:50.303915
NK,DFW,LAS,10,6,1678,6,34.329575703386986,68.70359598582507,Cloudy,0.0,0,2025-07-02 01:06:50.303915
WN,JFK,LAX,6,2,834,14,7.900346424478329,74.46030314252405,Cloudy,0.0,0,2025-12-10 01:06:50.303915
WN,MCO,MCO,2,7,1981,21,-9.72945057846857,21.721799312306544,Clear,88.48056153818534,1,2025-04-19 01:06:50.303915
DL,LAS,DFW,9,3,1495,9,-9.757043866928473,55.20120642014082,Clear,0.0,0,2025-05-05 01:06:50.303915
DL,DEN,SEA,2,5,1518,10,6.559017294325649,80.99532211695906,Storm,0.0,0,2025-03-17 01:06:50.303915
F9,LAX,SFO,8,7,2416,20,28.384114919714015,29.765348453516726,Snow,0.0,0,2025-06-12 01:06:50.303915
AS,DFW,SFO,9,1,2239,7,34.88675520949321,32.62570676709901,Storm,0.0,0,2025-06-01 01:06:50.303915
F9,DFW,SFO,8,7,2147,16,11.48289810522503,25.643329120153567,Rain,0.0,0,2026-01-19 01:06:50.303915
NK,LAS,LAS,3,3,1453,8,31.598105272266295,26.88100044436685,Storm,0.0,0,2025-12-20 01:06:50.303915
